User,rating,date,review
t*****o,"5 Sao (1,5k)","2022-03-23 16:54 | Phân loại hàng: Đen,L","t*****o2022-03-23 16:54 | Phân loại hàng: Đen,LWeoo áo rất đẹp
Mình trên 1m60 48kg mặc size L là trùm qua mông lun. Chất dày dặn cầm nặng tay. Hình in sắc nét và chắc chắn. Sẽ ủng hộ shop tiếp. 0:11   32báo cáo"
dolinhchi2001,"5 Sao (1,5k)","2022-05-26 15:59 | Phân loại hàng: Đen,L","dolinhchi20012022-05-26 15:59 | Phân loại hàng: Đen,LÁo siêu đẹp và quá rẻ nhé mọi người, shop giao hàng siêu nhanh đúng 1 ngày nhận được hàng. Hình in và chất vải đều đẹp và siêu to rộng nha :)) mình mua tặng bạn trai, rất chim ưng ạ ❤️ 0:43     10báo cáo"
ngoclaner222,"5 Sao (1,5k)","2021-09-29 11:49 | Phân loại hàng: Đen,S","ngoclaner2222021-09-29 11:49 | Phân loại hàng: Đen,SÁo xịn chất đẹp dày dặn, shop nhiệt tình, Local brand xịn nhất mà mình mua. Mình săn sale 2 cái có 140k mình 1m6 44kg mặc size S dài qua mông, tay ngắn chứ ko dài mấy. Hình in sờ xịn lắm khó bong chóc, giao hàng nhanh, mình ở xa mà hộp chỉ bị biến dạng nhẹ. Áo xịn giá mềm nên mua nha mn. 0:25  6báo cáo"
mesimba7_2020,"5 Sao (1,5k)","2022-12-19 11:46 | Phân loại hàng: Đen,L","mesimba7_20202022-12-19 11:46 | Phân loại hàng: Đen,LChất liệu: thun dày nhưng mátMàu sắc: đenĐúng với mô tả: đúng như shop mô tảÁo thun đẹp. In hình sắc nét. Con trai mình rất hài lòng. Sẽ mua tiếp nếu có nhu cầu. Chưa giặt nên k biết có bị ra màu không. 0:16  11báo cáo"
chinhh_156,"5 Sao (1,5k)","2021-11-30 10:45 | Phân loại hàng: Đen,M","chinhh_1562021-11-30 10:45 | Phân loại hàng: Đen,MÁo xinh xĩu, vải rất ok. Nhìn size M nó z th chứ mình mặc vào người nó hơi ôm mà mình thích from rộng 🥲 Ai thích mặc rộng nên đặt size L nha. Tui cao 1m6 0:14     9báo cáo"
ngancute203,"5 Sao (1,5k)","2022-05-29 12:19 | Phân loại hàng: Đen,L","ngancute2032022-05-29 12:19 | Phân loại hàng: Đen,LChất liệu: vải mặc mát, không quá mỏngMàu sắc: siêu đẹpĐúng với mô tả: áo giống với ảnh mẫu mặcMua được với giá sale lên rẻ hơn chút. Áo siêu đẹp. Sẽ ủng hộ shop nhiều lần tiếp nè 0:09  6báo cáo"
n*****1,"5 Sao (1,5k)","2021-08-08 09:58 | Phân loại hàng: Trắng,S","n*****12021-08-08 09:58 | Phân loại hàng: Trắng,SÁo đẹp nha mn, form đẹp. Với giá này đi mua ngoài chỉ đc cái áo mỏng tang thui, nhưng chất đây rất dày dặn, màu in đẹp. Chất vải của áo trắng mềm hơn nha. Mình cao có m47, 40kg nhé    1báo cáo"
nguyenngocphuong.96,"5 Sao (1,5k)","2023-02-06 21:55 | Phân loại hàng: Đen,S","nguyenngocphuong.962023-02-06 21:55 | Phân loại hàng: Đen,SChất liệu: cottonMàu sắc: đenĐúng với mô tả: áoÁo đẹp ship nhanh
Mk nặng 47kg và m50 mặc sz S vẫn thoải mái rộng
Sau sẽ tiếp tục ủng hộ shop 0:25  1báo cáo"
Người dùng Shopee,"5 Sao (1,5k)","2022-06-21 11:33 | Phân loại hàng: Trắng,L","Người dùng Shopee2022-06-21 11:33 | Phân loại hàng: Trắng,LChất liệu: cottonMàu sắc: trắngGiao nhanh hơn cả dự kiến giao hàng. Mình đang nghĩ hnay sn cháu mình mà mai ms giao tới thì tặng muộn nhưng ko ngờ giao đúng ngày sn cháu mình luôn. Tuyệt vời. Ak chất áo mình thấy ổn lắm nhé. Tặng shop 1000* luôn nè 0:06 1báo cáo"
_*****_,"5 Sao (1,5k)","2022-05-06 16:20 | Phân loại hàng: Đen,M","_*****_2022-05-06 16:20 | Phân loại hàng: Đen,MChất áo dày dặn, mình cũng kbt là có nóng k nhưng sờ vải thấy êm tay, hình in đẹp, chắc chắn, kéo ra k bị vỡ hình. 0:07  hữu ích?báo cáo"
ctrnminh995,"5 Sao (1,5k)","2023-05-31 00:18 | Phân loại hàng: Trắng,L","ctrnminh9952023-05-31 00:18 | Phân loại hàng: Trắng,LĐúng với mô tả: đẹpMàu sắc: trắngChất liệu: vải cottonÁo này rất đẹp vải rất tốt rất chắc chắn hình in nổi rất đẹp rất sáng tạo rất bền áo mặc rất mát sản phẩm này rất tốt đóng gói rất chắc chắn giao hàng rất nhanh chỉ trong 2 ngày cảm ơn shop rất nhiều 0:06 2báo cáo"
thuyduong134c3,"5 Sao (1,5k)","2023-03-28 17:11 | Phân loại hàng: Đen,S","thuyduong134c32023-03-28 17:11 | Phân loại hàng: Đen,SĐúng với mô tả: yesssChất liệu: vảiMàu sắc: đenáo siêu chất lượng luôn á, hình in rõ nét chất vải cũng đẹp chứ không mỏng đâu. mình canh đợt sale mua ko đến 100k mà xịn lắm. cao m52 nặng 40kg mặc size s vừa in luôn 0:09 hữu ích?báo cáo"
t*****i,"5 Sao (1,5k)","2021-10-31 00:25 | Phân loại hàng: Đen,S","t*****i2021-10-31 00:25 | Phân loại hàng: Đen,SMình mua sale 2 áo 214k
Chất lượng tốt, vải mềm, shop còn để tem cảm ơn
Điểm trừ là hộp đựng bị rách
Trong hình là size S với size L, cũng không có chênh lệch về số đo nhiều lắm
Mình 1m58, hình mình mang là áo size L có cắt ngắn bớt 2cm, lên form xịn lắm mng, ai trên 1m6 mang size L siu đẹp luôn 0:21     25báo cáo"
bich_tram_14,"5 Sao (1,5k)","2022-09-19 20:30 | Phân loại hàng: Đen,L","bich_tram_142022-09-19 20:30 | Phân loại hàng: Đen,LÁo in hình đẹp, vải dày dặn, mặc mát. Lần sau sẽ ủng hộ shop tiếp ạ 0:06   14báo cáo"
ri_giang,"5 Sao (1,5k)","2022-05-08 02:28 | Phân loại hàng: Trắng,M","ri_giang2022-05-08 02:28 | Phân loại hàng: Trắng,MM đã từng mua ở đây rồi...sản phẩm rất oke đặc biệt là hình không bị vỡ mình rất thích điều này... nên mua nha mọi người ship trong hà nội nên rất nhanh 0:07  1báo cáo"
nganha1369,"5 Sao (1,5k)","2021-12-27 10:05 | Phân loại hàng: Trắng,L","nganha13692021-12-27 10:05 | Phân loại hàng: Trắng,LÁo rất đẹp. Vải mịn ơi lá mịn. Ai thích From rộng thì ghé shop nha. Thật thoải mái. Giao hàng vui vẻ, nhiệt tình lắm nha. Ủng hộ shop tiếp.!!! 0:11 1báo cáo"
