User,rating,date,review
yen05011992,5 Sao (231),"2023-11-21 11:43 | Phân loại hàng: Đen,L","yen050119922023-11-21 11:43 | Phân loại hàng: Đen,LChất liệu: mềm,có giãnKo thể tin, săn sale 78k, cái quần đẹp lắm luôn, từ vải tới đường kim mũi chỉ, sẽ tiếp tục ủng hộ mong shop ra thêm nhiều mẫu nữa 🥰 0:38     phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
6báo cáo"
n*****_,5 Sao (231),"2023-10-08 01:43 | Phân loại hàng: Đen,M","n*****_2023-10-08 01:43 | Phân loại hàng: Đen,MChất liệu: thunĐúng với mô tả: đúngMàu sắc: đenChất liệu thun co giãn chất hơi giống tuyết mưa, khá mịn và dày. Mặc lên form đẹp lắm nha 0:05  4báo cáo"
a*****i,5 Sao (231),"2024-06-21 19:48 | Phân loại hàng: Đen,M","a*****i2024-06-21 19:48 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đenĐúng với mô tả: quá đúng nheeevải ok, lần đầu mua thấy ưng rồi nha, lần sau sẽ mua tiếp nheee 0:07  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo"
bkav1769,5 Sao (231),"2023-12-29 09:24 | Phân loại hàng: Đen,M","bkav17692023-12-29 09:24 | Phân loại hàng: Đen,MĐúng với mô tả: đúngMàu sắc: đenChất liệu: Vải thunQuần đẹp nên mua nha mọi người 
Phù hợp với giá tiền 
Túi sâu để điện thoại và ví bóp ko bị rớt 0:05phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
hữu ích?báo cáo"
_*****a,5 Sao (231),"2024-06-09 23:24 | Phân loại hàng: Đen,L","_*****a2024-06-09 23:24 | Phân loại hàng: Đen,LChất liệu: tốtĐúng với mô tả: đúngMàu sắc: đensản phẩm nhận được y như hình, chất liệu co giãn tốt, mặc thoải mái, dễ chịu
HÌNH ẢNH CHỈ MANG TÍNH CHẤT NHẬN XU 0:30phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo"
p*****1,5 Sao (231),"2023-11-16 16:23 | Phân loại hàng: Đen,M","p*****12023-11-16 16:23 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: đúngQuần đẹp lắm nha, vải rất dày luôn í, cực kì ưng ý lun, mog shop có thêm màu 0:20phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
hữu ích?báo cáo"
m*****y,5 Sao (231),"2024-08-04 12:11 | Phân loại hàng: Đen,M","m*****y2024-08-04 12:11 | Phân loại hàng: Đen,MĐúng với mô tả: dungMàu sắc: đenChất liệu: vải cottonxinh lắm ý mấy bồ ơi, chất mát co dãn tốt. giá hssv nma chất lượng ♾️ 0:24  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
hữu ích?báo cáo"
em4cnkei1l,5 Sao (231),"2023-11-09 22:31 | Phân loại hàng: Đen,XL","em4cnkei1l2023-11-09 22:31 | Phân loại hàng: Đen,XLChất liệu: tốtMàu sắc: đúng màuVải mặc khá mát và mặc khá đẹp rất tốt so vs tầm giá 0:10   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
2báo cáo"
linhbuireview,5 Sao (231),"2023-11-20 12:15 | Phân loại hàng: Đen,M","linhbuireview2023-11-20 12:15 | Phân loại hàng: Đen,MGiao hàng nhanh, áo đẹp. Lên ytb BTTL và tt _buithientuelinh_ để xem mình review và ủng hộ mình 0:12 phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
1báo cáo"
nhathuybro,5 Sao (231),"2023-11-16 15:53 | Phân loại hàng: Đen,XL","nhathuybro2023-11-16 15:53 | Phân loại hàng: Đen,XLĐúng với mô tả: thơmMàu sắc: đenChất liệu: đẹpRất đẹp và không thể tha thứ cho xin lỗiạ ạ à ôi giời ôi sao mà không biết xin lỗi em ạ ạ à à oke chịphản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
1báo cáo"
