User,rating,date,review
lengochuyen0808,5 Sao (814),"2024-05-30 00:10 | Phân loại hàng: Đen,L","lengochuyen08082024-05-30 00:10 | Phân loại hàng: Đen,LMk mua áo đôi mà chất quá oki hoạ tiết sắc nét , với giá tiền đó mình k có gì chê. Mình m57 , 53 cân nhưng ai k thích dài như mk thì nên lấy đúng sz nha 0:18  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.11báo cáo"
n*****n,5 Sao (814),"2024-04-16 12:38 | Phân loại hàng: Đen,XL","n*****n2024-04-16 12:38 | Phân loại hàng: Đen,XLvải k quá dày, bo cổ đẹp nha. Vải mặc mát a hình thì vừa in vừa thêu trông cũng cute hàng giao nhanh dễ sợ. Giá hợp lí nhe 0:07  9báo cáo"
t*****3,5 Sao (814),"2024-05-13 16:41 | Phân loại hàng: Kem,M","t*****32024-05-13 16:41 | Phân loại hàng: Kem,MMàu sắc: kemChất liệu: cottonĐúng với mô tả: đúngáo của brand này vừa rẻ vừa đẹp lại còn vải xịn sờ vô vải trông thích lắm 0:09  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
8báo cáo"
thuytran2403,5 Sao (814),"2024-07-15 11:39 | Phân loại hàng: Đen,M","thuytran24032024-07-15 11:39 | Phân loại hàng: Đen,MĐường may đẹp, vải thấm hút tốt, màu sắc hài hoà, thêu đẹp, giao nhanh. Nên mua nha, mẫu này không giới hạn độ tuổi ai mặc cũng được 1m52-55kg chọn M vừa nha 0:16   phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
3báo cáo"
o*****3,5 Sao (814),"2024-07-17 15:35 | Phân loại hàng: Hồng,M","o*****32024-07-17 15:35 | Phân loại hàng: Hồng,MChất liệu: cottonMàu sắc: hồng nhạtĐúng với mô tả: okÁo đúng mô tả màu hồng pastel xinh thật, hình thêu cũng đẹp, size m chuẩn xịn 0:09     phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
2báo cáo"
t*****y,5 Sao (814),"2024-07-17 18:54 | Phân loại hàng: Kem,L","t*****y2024-07-17 18:54 | Phân loại hàng: Kem,LMàu sắc: kemChất liệu: như mô tảĐúng với mô tả: đúngRất xuất sắc, giao hàng nhanh săn 2 áo 148k quá hời. Áo form đẹp, thêu rõ nét 0:08    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
hữu ích?báo cáo"
luonghan1011,5 Sao (814),"2024-06-04 21:44 | Phân loại hàng: Đen,L","luonghan10112024-06-04 21:44 | Phân loại hàng: Đen,LMàu sắc: đenĐúng với mô tả: đúng mô tảđóng gói cẩn thận, giao hàng siêu nhanh, áo dày vừa vặn mặc ưng lắm, vải thì mát, mua của shop hong biếc bao nhiêu là áoooo 0:06 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.3báo cáo"
ltuananh694,5 Sao (814),"2024-05-02 16:35 | Phân loại hàng: Đen,L","ltuananh6942024-05-02 16:35 | Phân loại hàng: Đen,LĐúng với mô tả: depjMàu sắc: depChất liệu: depNhưng mat có lẽ màu be sẽ đẹp
Hơn nma k sao vải đẹp lắm yên tâm đi t mua 3 lần r 0:05phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.

2báo cáo"
i*****_,5 Sao (814),"2024-04-17 12:43 | Phân loại hàng: Đen,M","i*****_2024-04-17 12:43 | Phân loại hàng: Đen,MMàu sắc: đenĐúng với mô tả: ddungsảnh mang tính chất minh hoạ thoii nhee, tại máy em hkngr cam sau :))))
vải dày dặn mặc siêu đẹp luônnnn 
cái video hơi xàm á :))phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
1báo cáo"
thhngv923,5 Sao (814),"2024-06-11 07:39 | Phân loại hàng: Kem,M","thhngv9232024-06-11 07:39 | Phân loại hàng: Kem,MChất liệu: dày dặnMàu sắc: kemĐúng với mô tả: chính xácSp tốt nhưng ai thích mặc xuyên thất 1 chút thì chọn màu kem nha 0:27 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo"
