User,rating,date,review
cmtin705,5 Sao (432),"2024-05-05 17:10 | Phân loại hàng: Đen,M","cmtin7052024-05-05 17:10 | Phân loại hàng: Đen,MMàu sắc: đenHình in đẹp đường may chuẩn không có chỉ thừa màu đen mang bật da lên nhìn sáng hơn hình in cũng nổi trên nền áo nhìn xinh 0:09     5báo cáo"
fi6y86vu06,5 Sao (432),"2024-04-21 10:56 | Phân loại hàng: Đen,L","fi6y86vu062024-04-21 10:56 | Phân loại hàng: Đen,LChất liệu: cottonĐúng với mô tả: đúngMàu sắc: đenÁo đẹp nha mn.chất cotton lần đầu mua của shop mà rất ưng.Giao hàng nhanh đóng gói cẩn thận.Săn sale nên giá rẻ 0:23  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.3báo cáo"
q*****1,5 Sao (432),"2024-04-12 19:21 | Phân loại hàng: Đen,M","q*****12024-04-12 19:21 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đenĐúng với mô tả: .Hình in mình kéo thử thì ko bị nứt. Áo in hình đơn giản dễ mặc, màu đen dễ phối nhất rồi. 0:04 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.4báo cáo"
n*****0,5 Sao (432),"2024-07-13 13:35 | Phân loại hàng: Kem,M","n*****02024-07-13 13:35 | Phân loại hàng: Kem,MChất liệu: totĐúng với mô tả: totMàu sắc: kemShop giao hàng nhanh, đóng gói cẩn thận. Sp đẹp, đúng mẫu. Phù hợp với giá tiền. Áo đẹp nha mn, mặc mát vải dày. 0:05   phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
hữu ích?báo cáo"
t*****2,5 Sao (432),"2024-04-09 19:25 | Phân loại hàng: Đen,L","t*****22024-04-09 19:25 | Phân loại hàng: Đen,LMàu sắc: màu đenChất liệu: cotton co giãnĐúng với mô tả: đúngGiao hàng khá nhanh 
Chất lượng sản phẩm tốt 
Giá thành hợp lý phù hợp HSSV 
Size áo hơi to các bạn nên lùi 1size khi mua 0:04 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ4báo cáo"
t*****8,5 Sao (432),"2024-04-26 09:59 | Phân loại hàng: Đen,XL","t*****82024-04-26 09:59 | Phân loại hàng: Đen,XLĐúng với mô tả: likeÁo size XL rộng nha
M muốn mặc rộng trùm mông nên lấy size to nhất
Đường may rõ nét, chưa lên dáng nên kb tnao 0:13  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
3báo cáo"
mienguyen646,5 Sao (432),"2024-06-28 11:41 | Phân loại hàng: Kem,M","mienguyen6462024-06-28 11:41 | Phân loại hàng: Kem,MĐúng với mô tả: tốtChất liệu: mềnMàu sắc: kemHình ảnh mang tính chất minh hoạ
Mình m63 nặng 44kg mặc vừa size M nha vải tốt mặc thoáng mát thích hợp cho các mùa 0:14 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.hữu ích?báo cáo"
m*****6,5 Sao (432),"2024-05-19 10:03 | Phân loại hàng: Đen,M","m*****62024-05-19 10:03 | Phân loại hàng: Đen,MĐúng với mô tả: đúngMàu sắc: màu đenĐường in đẹp. Chất liệu vải khi mặc lên không bị nóng. Mình mặc qua mông 1 tí. 0:09 phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.2báo cáo"
nguyentram700,5 Sao (432),"2024-07-20 19:06 | Phân loại hàng: Đen,M","nguyentram7002024-07-20 19:06 | Phân loại hàng: Đen,MChất liệu: ko btMàu sắc: đenĐúng với mô tả: đúngÁo xịn xỉu đúng from giao hàng nhanh hàng chất lượng cho shop 5 sao chắc chắn sẽ quay lại ủng hộ shop 0:17    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
hữu ích?báo cáo"
atnwao_nyttha0,5 Sao (432),"2024-06-17 22:32 | Phân loại hàng: Đen,M","atnwao_nyttha02024-06-17 22:32 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: vải gi hong biết, nhma rờ thì nó dày kh có nóng đâuĐúng với mô tả: zeshkakakdnks đẹpppppppppp 10₫ 0:20  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.1báo cáo"
yen3402,5 Sao (432),"2024-04-10 14:58 | Phân loại hàng: Đen,L","yen34022024-04-10 14:58 | Phân loại hàng: Đen,LĐúng với mô tả: đúngChất liệu: chất vải đẹo, mặc mátSản phẩm oke tốt, shipper giao hàng nhanh, shop phục vụ tốt. phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
1báo cáo"
