User,rating,date,review
nguyenhienlinh180526,"5 Sao (1,9k)","2023-03-28 19:33 | Phân loại hàng: Trắng,L","nguyenhienlinh1805262023-03-28 19:33 | Phân loại hàng: Trắng,LChất liệu: kbtMàu sắc: trắngĐúng với mô tả: đúngÁo xinh nha m58 50kg mặc L to lắm 😔 bạn nào thích vừa ng thì size M th. Áo có tag mác đầy đủ và thơm lắmmm. Ở HN mà giao cx nhanh nữa. Thank shop 0:08    25báo cáo"
huyentran070102,"5 Sao (1,9k)","2023-01-06 11:14 | Phân loại hàng: Kem,L","huyentran0701022023-01-06 11:14 | Phân loại hàng: Kem,LTrời ơi ưng xĩu nha mn. Shop dễ thương tui cần gấp nên nhắn shop là shop giao liền cho tui😍 còn về chất lượng áo thì khỏi bàn xinh quá chời xinh 0:13phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <37báo cáo"
tructruc1304,"5 Sao (1,9k)","2023-01-27 16:23 | Phân loại hàng: Green trendy,L","tructruc13042023-01-27 16:23 | Phân loại hàng: Green trendy,LChất liệu: cotton lạnhMàu sắc: xanhLần đầu mua hàng ở shop hơn rén hông biếc có giống như mẫu hay hông bên mua thử hai cái. Có áo sớm hơn dự kiến, đặt hôm mùng 3 sang mùng 6 đã có rồi. Đóng gói ổn, chất vải dày dặn, hình in đẹp nha. Sẽ tiếp tục ủng hộ shop trong lần mua sắp tới 💚 0:04   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <314báo cáo"
kimcindyhoong,"5 Sao (1,9k)","2023-03-28 16:33 | Phân loại hàng: Kem,L","kimcindyhoong2023-03-28 16:33 | Phân loại hàng: Kem,LĐúng với mô tả: đúngMàu sắc: đúng, đẹpChất liệu: tốtÁo đẹp lắm luôn á, k có bị mỏng nha, hình in đẹp, vải áo mặc mát lắm luôn, shop còn cho cả giấy thơm và có cả thư cảm ơn, nm rộng quá. Siu chất lượng luôn. 8YO mãi keoo nha 0:34    11báo cáo"
n*****e,"5 Sao (1,9k)","2023-02-07 18:35 | Phân loại hàng: Kem,M","n*****e2023-02-07 18:35 | Phân loại hàng: Kem,MChất liệu: cottonMàu sắc: kemĐúng với mô tả: đúng mô tảChất vải mềm mịn, không quá dày. Đường may chắc chắn. Có kèm giấy thơm phức lun. Shop giao hàng nhanh.
Mình 50kg cao 1m6 mặc size M cũng gọi là khá rộng í. Nhưng thích mặc rộng thoải mái nên vẫn ok nhaa. 0:19   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <310báo cáo"
t*****.,"5 Sao (1,9k)","2023-08-23 11:24 | Phân loại hàng: Kem,L","t*****.2023-08-23 11:24 | Phân loại hàng: Kem,LÁo rất đẹp, hình in trên áo rõ nét không xước
Form áo rộng thoải mái vải mát
Shop giao hàng nhanh, đóng gói cẩn thận 
Nhân viên hỗ trợ nhiệt tình 0:10  4báo cáo"
e8gxteeqg7,"5 Sao (1,9k)","2023-04-24 13:04 | Phân loại hàng: Đen,M","e8gxteeqg72023-04-24 13:04 | Phân loại hàng: Đen,MMàu sắc: đenChất liệu: cottonĐúng với mô tả: yesVừa nhận hàng xong là mình vào feedback luôn thật sự đối vs giá như vậy mà đc cái áo như này mình thấy cx chất lượng lắm rồi vải khá ổn nha cầm rất nặng tay shop còn bỏ miếng giấy thơm to chà bá nên thơm cực kì luôn mình rất ưng ý tuy nhiên mình nghĩ shop nên cải thiện về chiều rộng ý nên rộng thêm 1 tí thì okela hơn nha mình cao 1m58 47kg. Sẽ quay lại ủng hộ chúc shop mua may bán đắt 0:15   6báo cáo"
m*****e,"5 Sao (1,9k)","2023-02-06 13:41 | Phân loại hàng: Đen,L","m*****e2023-02-06 13:41 | Phân loại hàng: Đen,LChất liệu: ThunSản phẩm tốt thế này mà tới bây giờ tôi mới phát hiện được nó thì thật là uổng quá đi mà. Mình mua đúng đợt giảm giá, sản phẩm được mình bỏ vào giỏ hàng bấy lâu nay giờ cũng cầm được trên tay rồi. Shop làm ăn rất chất lượng từ sản phẩm đến dịch vụ, hứa ủng hộ shop lâu dài nè. Hình ảnh chỉ mang tính chất nhận xu…….. 😶phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <33báo cáo"
dazaihikari123,"5 Sao (1,9k)","2023-04-23 16:59 | Phân loại hàng: Green trendy,L","dazaihikari1232023-04-23 16:59 | Phân loại hàng: Green trendy,LMàu sắc: xanh rêuChất liệu: vải cottonĐúng với mô tả: đúngNhận được hàng nhanh quá trời luôn. Áo cực kì đẹp nha. Vải dày dặn, mát, form rộng đúng ý mình. Áo thơm lắm. Nói chung là cực kì hài lòng 0:10  7báo cáo"
t*****n,"5 Sao (1,9k)","2023-01-06 17:56 | Phân loại hàng: Trắng,M","t*****n2023-01-06 17:56 | Phân loại hàng: Trắng,MCái áo thứ 3 mua của shop rồi á , dễ thương quá trời , giá hợp lí mà được cái áo chất lượng 👍 0:16  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <39báo cáo"
minhcute_1910,"5 Sao (1,9k)","2023-03-06 10:02 | Phân loại hàng: Kem,L","minhcute_19102023-03-06 10:02 | Phân loại hàng: Kem,LChòi oiiiiii, 8yo chưa từng làm em thất vọng ạ, vải đợt này mềm hơn so với vải cũ nên mn cứnyeen tâm muanha , mặc đôi với ngiu hết bài ạ 0:15   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <33báo cáo"
phmhani,"5 Sao (1,9k)","2023-09-21 19:25 | Phân loại hàng: Đen,L","phmhani2023-09-21 19:25 | Phân loại hàng: Đen,LĐúng với mô tả: đúngChất liệu: cottonMàu sắc: đenGiao hàng nhanh, đúng size, vải dày dặn hình in đẹp nha, mong giặt k bị phai, mà nhìu bụi vải lắm nên khuyên mn nên giặt trc khi mặc 0:09  4báo cáo"
cogn.k,"5 Sao (1,9k)","2023-04-01 09:58 | Phân loại hàng: Kem,XL","cogn.k2023-04-01 09:58 | Phân loại hàng: Kem,XLMàu sắc: kemĐúng với mô tả: đúngChất liệu: k bít nma mềm mátáo chinh, 8yo làm cho chiều dài áo dài hơn trước 1 xíu, có giấy thơm :3 0:15 3báo cáo"
7pkvgui48blmd7ezofnf33wy04x0,"5 Sao (1,9k)","2023-06-05 18:47 | Phân loại hàng: Kem,M","7pkvgui48blmd7ezofnf33wy04x02023-06-05 18:47 | Phân loại hàng: Kem,MĐúng với mô tả: đúngMàu sắc: trắng,kemChất liệu: chất mỏng vừa phải phù hợp thời tiết mát mẻÁo đẹp vch luôn đangs đồng tiền bát gạo, in hình sắc nét, chất liệu phù hợp 0:15  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <32báo cáo"
giahnphm244,"5 Sao (1,9k)","2023-06-13 13:39 | Phân loại hàng: Đen,L","giahnphm2442023-06-13 13:39 | Phân loại hàng: Đen,LĐúng với mô tả: okChất liệu: okMàu sắc: đenGiao hàng nhanh, áo xinh xỉu, chất vải mềm mịn,  ko quá dày. Đường may rất chắc chắn. Có kèm thêm cả giấy thơm phức luôn. Sẽ ủng hộ shop thêm nữa❤❤ 0:09   phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <32báo cáo"
c*****9,"5 Sao (1,9k)","2023-01-11 11:24 | Phân loại hàng: Kem,M","c*****92023-01-11 11:24 | Phân loại hàng: Kem,MChất liệu: đẹpMàu sắc: kem giao hàng rất nhanh đóng gói cẩn thận vừa mở ra là có mùi thơm đóng gói hàng khá cẩn thận đáng mua 0:09  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <32báo cáo"
t*****6,"5 Sao (1,9k)","2023-06-01 12:19 | Phân loại hàng: Đen,M","t*****62023-06-01 12:19 | Phân loại hàng: Đen,MChất liệu: vải rất đẹpĐúng với mô tả: đúng ạaMàu sắc: đúng, đẹpáo rất xinh nhe, vải dày, đẹp, còn có quà tặng nữa, xinh lắm ạ, mng nên mua nhaa 0:07 phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <31báo cáo"
tramvu03,"5 Sao (1,9k)","2023-05-19 15:38 | Phân loại hàng: Green trendy,M","tramvu032023-05-19 15:38 | Phân loại hàng: Green trendy,MChất liệu: coton matMàu sắc: xanh rêuĐúng với mô tả: quá đỉnhShiper thân thiện ! Vải mua nhiều lần ròi nên khỏi bàn cãi ! Quá đẹp có kèm quà nữa cực xinh ! Ôm from chuẩn luôn ! Luôn trung thành với shop 10đ 0:31  1báo cáo"
