User,rating,date,review
maiinh781,tất cả,"2023-12-21 17:24 | Phân loại hàng: Kem,L","maiinh7812023-12-21 17:24 | Phân loại hàng: Kem,LMàu sắc: KemĐúng với mô tả: ĐúngChất liệu: VảiÁo đẹp không có từ nào tả nổi giá rẻ mà chất lượng quá tốt 
Chất vải mềm mịn thơm siu siu đẹp 
Shop hộ trợ nhiệt tình 
shipperr thân thiện 
Lần đầu mua áo ở shop quá là ưng 5 Sao
Nếu có Cần thì sẽ tiếp tục uổng hộ 🥳 0:19     phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
25báo cáo"
woz5qmccvg,tất cả,"2023-12-21 17:20 | Phân loại hàng: Đen,XL","woz5qmccvg2023-12-21 17:20 | Phân loại hàng: Đen,XLChất liệu: cottonMàu sắc: ĐenĐúng với mô tả: chuẩn đẹpgiao hàng nhanh nha. đặt hômqua. homnay đã tớii. chất liệu vải rất xịn luôn nha. mua trên live. được với giá rất rẻ luônn. nên mua nha mng 0:06     phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
26báo cáo"
dtn_210,tất cả,"2023-12-27 18:00 | Phân loại hàng: Kem,XL","dtn_2102023-12-27 18:00 | Phân loại hàng: Kem,XLMàu sắc: kem, XLChất liệu: cottonĐúng với mô tả: đẹpppShipper thân thiện lắm ạ, mình rất hài lòng với áo này màu đẹp xĩu khá dầy dặn ưng lắm mn ạ 0:25    phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
20báo cáo"
thanhnga1966,tất cả,"2023-12-08 12:46 | Phân loại hàng: Kem,L","thanhnga19662023-12-08 12:46 | Phân loại hàng: Kem,LChất liệu: tốtĐúng với mô tả: okeMàu sắc: đẹpMình vừa mới nhận áo rất đẹp thun mịn rất là vừa ý đường kim mủi chỉ rất đẹp hàng VN chất lượng cao ,sẻ ủng hộ shop lần tới nha ! 0:42 9báo cáo"
thothi852,tất cả,"2024-01-09 09:37 | Phân loại hàng: Kem,L","thothi8522024-01-09 09:37 | Phân loại hàng: Kem,LĐúng với mô tả: đúngChất liệu: tạm ổnMàu sắc: đen,begóc chụp hơi xấu xíu thông cảm nhe. áo cầm hơi nhẹ tay ,vải thì cũng tạm ổn, giao hàng nhanh ,nên mua.. 0:04     phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
9báo cáo"
h*****8,tất cả,"2023-11-14 17:27 | Phân loại hàng: Đen,L","h*****82023-11-14 17:27 | Phân loại hàng: Đen,LMàu sắc: đenÁo siêu đẹp luôn, vải mát nch là ok kh quá dày. Giao hàng siêu nhanh. Hình in oki ý kiểu kh dễ bị tróc đâu. Mà còn săn đc zới giá siêu hời nữa. Shop còn để giấy thêm lấy áo ra siêu thơm luôn. 0:16 phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 


10báo cáo"
dangtuyetmai_15526,tất cả,"2023-11-22 12:35 | Phân loại hàng: Đen,XL","dangtuyetmai_155262023-11-22 12:35 | Phân loại hàng: Đen,XLChất liệu: cottonMàu sắc: đenĐúng với mô tả: đúngggMặc mát thoải mái luonn
Nênnnn muaa nha mn ơi giá rẻ phù hợp túi tiềnn nèe 0:06   phản hồi của Người Bán 8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 


8báo cáo"
hunhthvth265,tất cả,"2024-01-24 12:08 | Phân loại hàng: Đen,M","hunhthvth2652024-01-24 12:08 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đenĐúng với mô tả: đúngVải thì ok ạ nhưng mà shop thêm miếng giấy thơm vào áo siêu bự với thơm lắm ạ. Lần sau sẽ ủng hộ tiếp. 0:294báo cáo"
kevinhuang90,tất cả,"2024-01-20 12:03 | Phân loại hàng: Kem,M","kevinhuang902024-01-20 12:03 | Phân loại hàng: Kem,MĐúng với mô tả: đúng ,chất lượngMàu sắc: đúngChất liệu: cottonChất lượng quá tuyệt vời , áo siêu mịn , dày dặn ,  đường may chắc chắn, có tem mác đàng hoàng , không thua hàng cao cấp ngoài tiệm, lần đầu tiên mua được cái áo ưng quá ưng . Sẽ ủng hộ shop dài dài , mong shop nhập thêm nhiều mẫu để lựa chọn. 0:30  phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
4báo cáo"
m*****1,tất cả,"2024-01-04 16:19 | Phân loại hàng: Đen,M","m*****12024-01-04 16:19 | Phân loại hàng: Đen,MChất liệu: thunMàu sắc: đenÁo đẹp lắm nha vải thì ko dày lắm nhưng được bù lại là mát
Giao hàng nhanh lắm í
Cộng thêm giấy thơm shop quá uy tín lun 10điểm🥰 0:08  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.


3báo cáo"
