User,rating,date,review
phamthingocanh28102005,"5 Sao (7,7k)","2023-11-28 18:45 | Phân loại hàng: Đen,M","phamthingocanh281020052023-11-28 18:45 | Phân loại hàng: Đen,MChất liệu: thunMàu sắc: đenShop đóng gói rất thơm . Mở ra là thơm nức mũi. Chất lượng áo đẹp khỏi phải bàn . Chi tiết thêu tay tỉ mỉ, áo không hề có chỉ thừa. Lần đầu mua mà ưng ý quá . Chất lượng tốt thế mà giá lại quá hạt dẻ . Tặng shop 10₫ ❤️❤️☺️❤️🫶❤️🫶❤️🫶❤️🫶❤️🫶❤️🫶❤️🫶❤️🫶❤️🫶 0:11     phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 


184báo cáo"
p*****4,"5 Sao (7,7k)","2023-11-26 07:31 | Phân loại hàng: Đen,XL","p*****42023-11-26 07:31 | Phân loại hàng: Đen,XLMàu sắc: ddenĐúng với mô tả: đúngChất liệu: vảiáo vừa vặn với ni tui luôn á nói chung khoái cái thêu lên giữ dc lâu 0:06  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <3 
104báo cáo"
thngcuynv,"5 Sao (7,7k)","2024-02-13 22:06 | Phân loại hàng: Kem,M","thngcuynv2024-02-13 22:06 | Phân loại hàng: Kem,MMàu sắc: beChất liệu: vãi thunĐúng với mô tả: đúngGiá hợp lý , vãi đẹp , tôn da trắng, mng nên mua và ủng hộ shop nhìu nhìu nhaaa 0:20    96báo cáo"
h*****m,"5 Sao (7,7k)","2023-09-28 17:11 | Phân loại hàng: Trắng,L","h*****m2023-09-28 17:11 | Phân loại hàng: Trắng,LMàu sắc: trắngChất liệu: xiu đẹpĐúng với mô tả: như ảnhHàng đẹp lắm nhé ❤️ giá cả hợp lý, vải đẹp dày dặn quá trời, sễ ủng hộ shop 0:16     104báo cáo"
thaomy24060405,"5 Sao (7,7k)","2023-06-26 17:37 | Phân loại hàng: Kem,L","thaomy240604052023-06-26 17:37 | Phân loại hàng: Kem,LMàu sắc: kemChất liệu: dày mà mátĐúng với mô tả: đúngĐẹp cực mn ạ siuuuuu đẹp rất vừa vặn mà fom đẹp cực mình rất ưng luôn đó mn nên mua nhaaaaaa 0:13    phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <360báo cáo"
p*****3,"5 Sao (7,7k)","2023-12-11 22:16 | Phân loại hàng: Kem,M","p*****32023-12-11 22:16 | Phân loại hàng: Kem,MĐúng với mô tả: đúngMàu sắc: kemChất liệu: vảiáo đẹp, lên form chuẩn, chất vải ok, shop đóng gói cẩn thận, áo siu thơm, giao hàng cực nhanh, shipper thân thiện, sẽ ủng hộ tiếp tục!!! 0:10    47báo cáo"
m*****1,"5 Sao (7,7k)","2023-07-09 10:04 | Phân loại hàng: Đen,M","m*****12023-07-09 10:04 | Phân loại hàng: Đen,MĐúng với mô tả: cực kì đẹpChất liệu: vải thunMàu sắc: màuđenVừa đem áo ra nghe thơm ngát luôn ý 
Chất liệu thì đẹp xỉu vải dày họa tiết dễ thương
Giao hàng nhanh nữa chứ thích lắm ạ🥰 0:04  phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <344báo cáo"
6*****o,"5 Sao (7,7k)","2024-05-05 22:25 | Phân loại hàng: Đen,L","6*****o2024-05-05 22:25 | Phân loại hàng: Đen,LĐúng với mô tả: đúngChất liệu: đặt hai áo m L hàng về đẹp ok mọi người nên mua ủng hộ shop mua lần này là lần thứ hai rồi hàng giao về ổn ápMàu sắc: đen""Video và hình ảnh mang tính chất minh họa"" vì điện thoại cam lỗi chụp hông được  đẹp với nét nhưng chất lượng áo, vải, đường chỉ rất là ok.... 0:14phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
23báo cáo"
khanhlinhgoblin2003,"5 Sao (7,7k)","2023-07-20 21:12 | Phân loại hàng: Đen,M","khanhlinhgoblin20032023-07-20 21:12 | Phân loại hàng: Đen,MChất liệu: vảiMàu sắc: đenĐúng với mô tả: 100%Mình cao m63 55kg mà thấy size M dài nhaa.Mở gói hàng ra là thơm lắm luôn cả nhà ơi. Tạo ấn tượng đặc biệt cho mình luôn ạ. Với giá này thì săn được con áo quá ngon nghẻ, mua lẹ mua lẹ ạ. 0:13    phản hồi của Người Bán8YO LOCAL BRAND cảm ơn bạn yêu đã đánh giá cho shop. Chúc bạn yêu một ngày tốt lành, tràn đầy năng lượng và thật nhiều niềm vui nha. Love you <344báo cáo"
phuongnguyenlanthi,"5 Sao (7,7k)","2024-03-23 16:30 | Phân loại hàng: Kem,M","phuongnguyenlanthi2024-03-23 16:30 | Phân loại hàng: Kem,MSản phẩm tuyệt vời đóng gói sản phẩm rất đẹp giao hàng nhanh lên không ạ ạ à à hả đi chơi với m à đi 0:18  phản hồi của Người Bán 8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.
32báo cáo"
